time,symbol,side,price,qty,stop_price,cash
2025-07-18 08:45:00,SOLUSDT,SELL,179.51,11.223870532703978,,9058.540876454246
2025-07-18 09:20:00,BNBUSDT,SELL,735.91,2.742551146505561,,11074.187938620662
2025-07-20 01:05:00,ETHUSDT,BUY,3612.21,0.5529578845083758,3599.304,9074.191318620662
2025-07-20 08:00:00,BNBUSDT,BUY,746.98,2.673967174489277,745.9780000000001,7074.194698620662
2025-07-20 08:15:00,SOLUSDT,BUY,178.7,11.177392277560157,178.2,5074.198078620662
2025-07-20 10:55:00,BNBUSDT,STOP_SELL,745.18,2.673967174489277,,7064.19457478977
2025-07-20 18:15:00,SOLUSDT,SELL,180.5,11.177392277560157,,9079.091105791449
2025-07-20 20:55:00,ETHUSDT,SELL,3740.19,0.5529578845083758,,11144.570038035754
2025-07-20 21:45:00,BNBUSDT,BUY,755.58,2.643532121019614,752.9490000000001,9144.573418035754
2025-07-20 22:10:00,BNBUSDT,STOP_SELL,750.22,2.643532121019614,,11125.225885998909
2025-07-21 02:45:00,SOLUSDT,BUY,182.48,10.945857080227972,181.644,9125.229265998909
2025-07-21 03:00:00,BNBUSDT,BUY,759.9,2.6285037504934863,757.249,7125.232645998909
2025-07-21 06:45:00,BTCUSDT,BUY,119040.0,0.016779233870967743,118836.54699999999,5125.236025998909
2025-07-21 09:20:00,BTCUSDT,STOP_SELL,118830.0,0.016779233870967743,,7116.520347616853
2025-07-21 14:00:00,XRPUSDT,BUY,3.6012,518.2320048164938,3.1012,5247.8371176472265
2025-07-21 16:30:00,BNBUSDT,SELL,765.75,2.6285037504934863,,7257.9972548165915
2025-07-21 19:45:00,XRPUSDT,SELL,3.5366,518.2320048164938,,9088.3939499499
2025-07-22 05:00:00,SOLUSDT,SELL,196.2,10.945857080227972,,11233.179258783744
2025-07-22 23:15:00,BNBUSDT,BUY,782.64,2.55213124808341,780.895,9233.182638783745
2025-07-23 09:25:00,BNBUSDT,SELL,792.2,2.55213124808341,,11252.352675628272
2025-07-24 14:30:00,ETHUSDT,BUY,3673.01,0.5438046724620951,3648.6400000000003,9252.356055628272
2025-07-24 23:45:00,ETHUSDT,SELL,3703.41,0.5438046724620951,,11263.669606510464
2025-07-26 22:00:00,BNBUSDT,BUY,793.41,2.51748780580028,791.982,9263.672986510464
2025-07-26 22:50:00,BNBUSDT,STOP_SELL,791.42,2.51748780580028,,11253.473078517876
2025-07-27 02:45:00,ETHUSDT,BUY,3768.28,0.5300561529398028,3760.0840000000003,9253.476458517876
2025-07-27 05:20:00,XRPUSDT,BUY,3.2253,518.3815162065378,2.7253,7579.367037621443
2025-07-27 07:45:00,XRPUSDT,SELL,3.1934,518.3815162065378,,9232.614552081392
2025-07-27 09:00:00,ETHUSDT,SELL,3770.75,0.5300561529398028,,11228.725468768846
2025-07-27 10:35:00,ETHUSDT,BUY,3797.63,0.5259596116525307,3787.301,9228.728848768846
2025-07-27 14:15:00,BTCUSDT,BUY,118400.0,0.016869932432432434,118314.478,7228.732228768846
2025-07-27 14:35:00,BTCUSDT,STOP_SELL,118290.0,0.016869932432432434,,9221.682328601617
2025-07-27 15:45:00,BNBUSDT,BUY,804.22,2.483648752828828,801.277,7221.685708601617
2025-07-27 16:00:00,BTCUSDT,BUY,118969.37,0.016789195403825372,118774.559,5221.689088601617
2025-07-27 16:05:00,BTCUSDT,STOP_SELL,118762.02,0.016789195403825372,,7213.015754546202
2025-07-27 22:00:00,SOLUSDT,BUY,188.74,10.582812334428315,188.087,5213.019134546202
2025-07-27 23:10:00,SOLUSDT,STOP_SELL,187.56,10.582812334428315,,7195.351030025698
2025-07-28 00:15:00,SOLUSDT,BUY,189.97,10.514291730273202,189.194,5195.354410025698
2025-07-28 00:45:00,SOLUSDT,STOP_SELL,189.13,10.514291730273202,,7181.337266578837
2025-07-28 02:30:00,SOLUSDT,BUY,190.98,10.458686773484136,190.064,5181.340646578838
2025-07-28 09:45:00,ETHUSDT,SELL,3883.87,0.5259596116525307,,7221.443817103771
2025-07-28 11:00:00,BNBUSDT,SELL,846.55,2.483648752828828,,9321.243376103796
2025-07-28 11:35:00,SOLUSDT,SELL,191.4,10.458686773484136,,11320.43369410568
2025-07-30 14:45:00,BTCUSDT,BUY,118210.0,0.016897047627104308,117949.607,9320.437074105681
2025-07-30 15:15:00,BTCUSDT,SELL,118386.97,0.016897047627104308,,11318.226837272576
2025-08-04 00:40:00,ETHUSDT,BUY,3530.68,0.5657267155335517,3520.491,9318.230217272576
2025-08-04 00:40:00,BTCUSDT,BUY,114590.91,0.01743070196405631,114463.62400000001,7318.233597272576
2025-08-04 00:45:00,BNBUSDT,BUY,757.31,2.6374932326260057,755.8439999999999,5318.236977272576
2025-08-04 01:05:00,BNBUSDT,STOP_SELL,755.78,2.6374932326260057,,7309.010238600698
2025-08-04 02:05:00,BTCUSDT,STOP_SELL,114434.65,0.01743070196405631,,9301.09343794973
2025-08-04 13:35:00,BNBUSDT,BUY,758.59,2.633042882189325,756.9780000000001,7301.09681794973
